t,robot_id,x,y,battery,workload,state
102.000,r04,1.675542,0.885824,0.945133,0,NAVIGATE
102.000,r05,1.381909,0.748465,0.220022,0,NAVIGATE
102.000,r06,1.354000,0.404892,0.829695,0,NAVIGATE
102.500,r00,0.812701,0.288670,0.357829,0,NAVIGATE
102.500,r01,1.270917,1.226849,0.576898,1,EXECUTE
102.500,r02,1.162083,0.632730,0.724671,1,EXECUTE
102.500,r03,0.599394,0.232456,0.453339,0,EXPLORE
102.500,r04,1.705017,0.912865,0.944717,0,NAVIGATE
102.500,r05,1.382597,0.788459,0.219606,0,NAVIGATE
102.500,r06,1.390647,0.420924,0.829279,0,NAVIGATE
103.000,r00,0.852541,0.285092,0.357413,0,NAVIGATE
103.000,r01,1.270917,1.226849,0.576858,1,EXECUTE
103.000,r02,1.162083,0.632730,0.724631,1,EXECUTE
103.000,r03,0.599394,0.232456,0.453299,0,EXPLORE
103.000,r04,1.734493,0.939905,0.944301,0,NAVIGATE
103.000,r05,1.383285,0.828453,0.219190,0,NAVIGATE
103.000,r06,1.427294,0.436955,0.828863,0,NAVIGATE
103.500,r00,0.892380,0.281514,0.356997,0,NAVIGATE
103.500,r01,1.270917,1.226849,0.576818,1,EXECUTE
103.500,r02,1.162083,0.632730,0.724591,1,EXECUTE
103.500,r03,0.599394,0.232456,0.453259,0,EXPLORE
103.500,r04,1.763969,0.966946,0.943885,0,NAVIGATE
103.500,r05,1.383973,0.868447,0.218774,0,NAVIGATE
103.500,r06,1.463941,0.452987,0.828447,0,NAVIGATE
104.000,r00,0.932220,0.277936,0.356581,0,NAVIGATE
104.000,r01,1.270917,1.226849,0.576778,1,EXECUTE
104.000,r02,1.162083,0.632730,0.724551,0,EXPLORE
104.000,r03,0.586447,0.270303,0.452843,0,EXPLORE
104.000,r04,1.775759,0.977762,0.943694,0,EXECUTE
104.000,r05,1.384661,0.908441,0.218358,0,NAVIGATE
104.000,r06,1.500587,0.469018,0.828031,0,NAVIGATE
104.500,r00,0.972060,0.274358,0.356165,0,NAVIGATE
104.500,r01,1.270917,1.226849,0.576738,1,EXECUTE
104.500,r02,1.162083,0.632730,0.724511,0,EXPLORE
104.500,r03,0.573500,0.308149,0.452427,0,EXPLORE
104.500,r04,1.775759,0.977762,0.943654,0,EXECUTE
104.500,r05,1.385350,0.948435,0.217942,0,NAVIGATE
104.500,r06,1.537234,0.485050,0.827615,0,NAVIGATE
105.000,r00,1.011899,0.270780,0.355749,0,NAVIGATE
105.000,r01,1.270917,1.226849,0.576698,1,EXECUTE
105.000,r02,1.162083,0.632730,0.724471,0,EXPLORE
105.000,r03,0.560554,0.345996,0.452011,0,EXPLORE
105.000,r04,1.775759,0.977762,0.943614,0,EXECUTE
105.000,r05,1.386038,0.988430,0.217526,0,NAVIGATE
105.000,r06,1.573881,0.501082,0.827199,0,NAVIGATE
105.500,r00,1.051739,0.267202,0.355333,0,NAVIGATE
105.500,r01,1.270917,1.226849,0.576658,1,EXECUTE
105.500,r02,1.162083,0.632730,0.724431,0,NAVIGATE
105.500,r03,0.547607,0.383843,0.451595,0,EXPLORE
105.500,r04,1.775759,0.977762,0.943574,0,EXECUTE
105.500,r05,1.386726,1.028424,0.217110,0,NAVIGATE
105.500,r06,1.610528,0.517113,0.826783,0,NAVIGATE
106.000,r00,1.091579,0.263624,0.354917,0,NAVIGATE
106.000,r01,1.270917,1.226849,0.576618,1,EXECUTE
106.000,r02,1.162083,0.632730,0.724391,0,NAVIGATE
106.000,r03,0.534660,0.421690,0.451179,0,EXPLORE
106.000,r04,1.775759,0.977762,0.943534,0,EXPLORE
106.000,r05,1.387414,1.068418,0.216694,0,NAVIGATE
106.000,r06,1.647175,0.533145,0.826367,0,NAVIGATE
106.500,r00,1.131418,0.260046,0.354501,0,NAVIGATE
106.500,r01,1.270917,1.226849,0.576578,1,EXECUTE
106.500,r02,1.155142,0.647145,0.724201,0,NAVIGATE
106.500,r03,0.521714,0.459537,0.450763,0,EXPLORE
106.500,r04,1.775759,0.977762,0.943494,0,EXPLORE
106.500,r05,1.388102,1.108412,0.216278,0,NAVIGATE
106.500,r06,1.683821,0.549176,0.825951,0,NAVIGATE
107.000,r00,1.171258,0.256468,0.354085,0,NAVIGATE
107.000,r01,1.270917,1.226849,0.576538,1,EXECUTE
107.000,r02,1.137787,0.683185,0.723785,0,NAVIGATE
107.000,r03,0.508767,0.497384,0.450347,0,EXPLORE
107.000,r04,1.775759,0.977762,0.943454,0,EXPLORE
107.000,r05,1.388790,1.148406,0.215862,0,NAVIGATE
107.000,r06,1.720468,0.565208,0.825535,0,NAVIGATE
107.500,r00,1.211098,0.252890,0.353669,0,NAVIGATE
107.500,r01,1.270917,1.226849,0.576498,1,EXECUTE
107.500,r02,1.120433,0.719224,0.723369,0,NAVIGATE
107.500,r03,0.495820,0.535231,0.449931,0,EXPLORE
107.500,r04,1.775759,0.977762,0.943414,0,NAVIGATE
107.500,r05,1.389478,1.188400,0.215446,0,NAVIGATE
107.500,r06,1.757115,0.581239,0.825119,0,NAVIGATE
108.000,r00,1.250937,0.249312,0.353253,0,NAVIGATE
108.000,r01,1.270917,1.226849,0.576458,1,EXECUTE
108.000,r02,1.103079,0.755263,0.722953,0,NAVIGATE
108.000,r03,0.482874,0.573077,0.449515,0,EXPLORE
108.000,r04,1.775759,0.977762,0.943374,0,NAVIGATE
108.000,r05,1.390166,1.228394,0.215030,0,NAVIGATE
108.000,r06,1.771774,0.587652,0.824929,0,EXECUTE
108.500,r00,1.290777,0.245734,0.352837,0,NAVIGATE
108.500,r01,1.270917,1.226849,0.576418,1,EXECUTE
108.500,r02,1.085725,0.791302,0.722537,0,NAVIGATE
108.500,r03,0.469927,0.610924,0.449099,0,EXPLORE
108.500,r04,1.764779,0.989400,0.943184,0,NAVIGATE
108.500,r05,1.390854,1.268388,0.214614,0,NAVIGATE
108.500,r06,1.771774,0.587652,0.824889,0,EXECUTE
109.000,r00,1.330617,0.242156,0.352421,0,NAVIGATE
109.000,r01,1.270917,1.226849,0.576378,1,EXECUTE
109.000,r02,1.068370,0.827342,0.722121,0,NAVIGATE
109.000,r03,0.456980,0.648771,0.448683,0,EXPLORE
109.000,r04,1.737329,1.018494,0.942768,0,NAVIGATE
109.000,r05,1.391542,1.308382,0.214198,0,NAVIGATE
109.000,r06,1.771774,0.587652,0.824849,0,EXECUTE
109.500,r00,1.370456,0.238578,0.352005,0,NAVIGATE
109.500,r01,1.270917,1.226849,0.576338,1,EXECUTE
109.500,r02,1.051016,0.863381,0.721705,0,NAVIGATE
109.500,r03,0.456980,0.648771,0.448643,0,NAVIGATE
109.500,r04,1.709879,1.047589,0.942352,0,NAVIGATE
109.500,r05,1.392230,1.348376,0.213782,0,NAVIGATE
109.500,r06,1.771774,0.587652,0.824809,0,EXECUTE
110.000,r00,1.410296,0.235000,0.351589,0,NAVIGATE
110.000,r01,1.270917,1.226849,0.576298,1,EXECUTE
110.000,r02,1.033662,0.899420,0.721289,0,NAVIGATE
110.000,r03,0.456980,0.648771,0.448603,0,NAVIGATE
110.000,r04,1.682429,1.076684,0.941936,0,NAVIGATE
110.000,r05,1.392918,1.388370,0.213366,0,NAVIGATE
110.000,r06,1.771774,0.587652,0.824769,0,EXPLORE
110.500,r00,1.450135,0.231422,0.351173,0,NAVIGATE
110.500,r01,1.270917,1.226849,0.576258,1,EXECUTE
110.500,r02,1.016308,0.935460,0.720873,0,NAVIGATE
110.500,r03,0.466354,0.661738,0.448412,0,NAVIGATE
110.500,r04,1.654979,1.105778,0.941520,0,NAVIGATE
110.500,r05,1.393606,1.428364,0.212950,0,NAVIGATE
110.500,r06,1.771774,0.587652,0.824729,0,EXPLORE
111.000,r00,1.489975,0.227844,0.350757,0,NAVIGATE
111.000,r01,1.270917,1.226849,0.576218,1,EXECUTE
111.000,r02,0.998953,0.971499,0.720457,0,NAVIGATE
111.000,r03,0.489786,0.694156,0.447996,0,NAVIGATE
111.000,r04,1.627529,1.134873,0.941104,0,NAVIGATE
111.000,r05,1.394294,1.468358,0.212534,0,NAVIGATE
111.000,r06,1.771774,0.587652,0.824689,0,EXPLORE
111.500,r00,1.529815,0.224266,0.350341,0,NAVIGATE
111.500,r01,1.270917,1.226849,0.576178,1,EXECUTE
111.500,r02,0.981599,1.007538,0.720041,0,NAVIGATE
111.500,r03,0.513219,0.726573,0.447580,0,NAVIGATE
111.500,r04,1.600079,1.163967,0.940688,0,NAVIGATE
111.500,r05,1.394982,1.508353,0.212118,0,NAVIGATE
111.500,r06,1.771774,0.587652,0.824649,0,NAVIGATE
112.000,r00,1.569654,0.220688,0.349925,0,NAVIGATE
112.000,r01,1.270917,1.226849,0.576138,1,EXECUTE
112.000,r02,0.964245,1.043577,0.719625,0,NAVIGATE
112.000,r03,0.536652,0.758991,0.447164,0,NAVIGATE
112.000,r04,1.572629,1.193062,0.940272,0,NAVIGATE
112.000,r05,1.395671,1.548347,0.211702,0,NAVIGATE
112.000,r06,1.771774,0.587652,0.824609,0,NAVIGATE
112.500,r00,1.609494,0.217110,0.349509,0,NAVIGATE
112.500,r01,1.270917,1.226849,0.576098,1,EXECUTE
112.500,r02,0.946891,1.079617,0.719209,0,NAVIGATE
112.500,r03,0.560085,0.791409,0.446748,0,NAVIGATE
112.500,r04,1.545179,1.222157,0.939856,0,NAVIGATE
112.500,r05,1.396359,1.588341,0.211286,0,NAVIGATE
112.500,r06,1.755774,0.587778,0.824419,0,NAVIGATE
113.000,r00,1.649334,0.213532,0.349093,0,NAVIGATE
113.000,r01,1.270917,1.226849,0.576058,0,EXPLORE
113.000,r02,0.929537,1.115656,0.718793,0,NAVIGATE
113.000,r03,0.583518,0.823826,0.446332,0,NAVIGATE
113.000,r04,1.517729,1.251251,0.939440,0,NAVIGATE
113.000,r05,1.397047,1.628335,0.210870,0,NAVIGATE
113.000,r06,1.715776,0.588092,0.824003,0,NAVIGATE
113.500,r00,1.649334,0.213532,0.349053,1,NAVIGATE
113.500,r01,1.270917,1.226849,0.576018,0,EXPLORE
113.500,r02,0.912182,1.151695,0.718377,0,NAVIGATE
113.500,r03,0.606950,0.856244,0.445916,0,NAVIGATE
113.500,r04,1.517729,1.251251,0.939400,1,NAVIGATE
113.500,r05,1.397735,1.668329,0.210454,0,NAVIGATE
113.500,r06,1.715776,0.588092,0.823963,1,NAVIGATE
114.000,r00,1.649334,0.213532,0.349013,1,NAVIGATE
114.000,r01,1.270917,1.226849,0.575978,0,EXPLORE
114.000,r02,0.894828,1.187735,0.717961,0,NAVIGATE
114.000,r03,0.630383,0.888662,0.445500,0,NAVIGATE
114.000,r04,1.517729,1.251251,0.939360,1,NAVIGATE
114.000,r05,1.398423,1.708323,0.210038,0,NAVIGATE
114.000,r06,1.715776,0.588092,0.823923,1,NAVIGATE
114.500,r00,1.665321,0.214159,0.348823,1,NAVIGATE
114.500,r01,1.270917,1.226849,0.575938,0,NAVIGATE
114.500,r02,0.877474,1.223774,0.717545,0,NAVIGATE
114.500,r03,0.653816,0.921079,0.445084,0,NAVIGATE
114.500,r04,1.522509,1.235982,0.939170,1,NAVIGATE
114.500,r05,1.399111,1.748317,0.209622,0,NAVIGATE
114.500,r06,1.720914,0.572940,0.823732,1,NAVIGATE
115.000,r00,1.705291,0.215729,0.348407,1,NAVIGATE
115.000,r01,1.270917,1.226849,0.575898,0,NAVIGATE
115.000,r02,0.860120,1.259813,0.717129,0,NAVIGATE
115.000,r03,0.677249,0.953497,0.444668,0,NAVIGATE
115.000,r04,1.534460,1.197809,0.938754,1,NAVIGATE
115.000,r05,1.399524,1.772314,0.209357,0,EXECUTE
115.000,r06,1.733762,0.535059,0.823316,1,NAVIGATE
115.500,r00,1.745260,0.217298,0.347991,1,NAVIGATE
115.500,r01,1.256811,1.234399,0.575707,0,NAVIGATE
115.500,r02,0.842765,1.295853,0.716713,0,NAVIGATE
115.500,r03,0.700682,0.985915,0.444252,0,NAVIGATE
115.500,r04,1.546411,1.159636,0.938338,1,NAVIGATE
115.500,r05,1.399524,1.772314,0.209317,0,EXECUTE
115.500,r06,1.746609,0.497178,0.822900,1,NAVIGATE
116.000,r00,1.785229,0.218867,0.347575,1,NAVIGATE
116.000,r01,1.221544,1.253273,0.575291,0,NAVIGATE
116.000,r02,0.825411,1.331892,0.716297,0,NAVIGATE
116.000,r03,0.724115,1.018332,0.443836,0,NAVIGATE
116.000,r04,1.558362,1.121463,0.937922,1,NAVIGATE
116.000,r05,1.399524,1.772314,0.209277,0,EXECUTE
116.000,r06,1.759456,0.459298,0.822484,1,NAVIGATE
116.500,r00,1.809211,0.219809,0.347309,1,WAIT_PEERS
116.500,r01,1.186277,1.272148,0.574875,0,NAVIGATE
116.500,r02,0.808057,1.367931,0.715881,0,NAVIGATE
116.500,r03,0.747547,1.050750,0.443420,0,NAVIGATE
116.500,r04,1.570313,1.083290,0.937506,1,NAVIGATE
116.500,r05,1.399524,1.772314,0.209237,0,EXECUTE
116.500,r06,1.772303,0.421417,0.822068,1,NAVIGATE
117.000,r00,1.809211,0.219809,0.347269,1,WAIT_PEERS
117.000,r01,1.151010,1.291023,0.574459,0,NAVIGATE
117.000,r02,0.790703,1.403970,0.715465,0,NAVIGATE
117.000,r03,0.770980,1.083167,0.443004,0,NAVIGATE
117.000,r04,1.582264,1.045117,0.937090,1,NAVIGATE
117.000,r05,1.399524,1.772314,0.209197,0,EXPLORE
117.000,r06,1.785151,0.383536,0.821652,1,NAVIGATE
117.500,r00,1.809211,0.219809,0.347229,1,WAIT_PEERS
117.500,r01,1.115744,1.309897,0.574043,0,NAVIGATE
117.500,r02,0.773348,1.440010,0.715049,0,NAVIGATE
117.500,r03,0.794413,1.115585,0.442588,0,NAVIGATE
117.500,r04,1.594215,1.006944,0.936674,1,NAVIGATE
117.500,r05,1.399524,1.772314,0.209157,0,EXPLORE
117.500,r06,1.797998,0.345655,0.821236,1,NAVIGATE
118.000,r00,1.809211,0.219809,0.347189,1,WAIT_PEERS
118.000,r01,1.080477,1.328772,0.573627,0,NAVIGATE
118.000,r02,0.755994,1.476049,0.714633,0,NAVIGATE
118.000,r03,0.817846,1.148003,0.442172,0,NAVIGATE
118.000,r04,1.606166,0.968771,0.936258,1,NAVIGATE
118.000,r05,1.399524,1.772314,0.209117,0,EXPLORE
118.000,r06,1.810845,0.307775,0.820820,1,NAVIGATE
118.500,r00,1.809211,0.219809,0.347149,1,WAIT_PEERS
118.500,r01,1.045210,1.347647,0.573211,0,NAVIGATE
118.500,r02,0.738640,1.512088,0.714217,0,NAVIGATE
118.500,r03,0.841279,1.180420,0.441756,0,NAVIGATE
118.500,r04,1.618117,0.930599,0.935842,1,NAVIGATE
118.500,r05,1.380114,1.746872,0.208776,0,EXPLORE
118.500,r06,1.823692,0.269894,0.820404,1,NAVIGATE
119.000,r00,1.809211,0.219809,0.347109,1,WAIT_PEERS
119.000,r01,1.009943,1.366521,0.572795,0,NAVIGATE
119.000,r02,0.721286,1.548128,0.713801,0,NAVIGATE
119.000,r03,0.864711,1.212838,0.441340,0,NAVIGATE
119.000,r04,1.630068,0.892426,0.935426,1,NAVIGATE
119.000,r05,1.355852,1.715070,0.208360,0,EXPLORE
119.000,r06,1.831401,0.247166,0.820139,1,WAIT_PEERS
119.500,r00,1.809211,0.219809,0.347069,1,WAIT_PEERS
119.500,r01,0.974676,1.385396,0.572379,0,NAVIGATE
119.500,r02,0.703932,1.584167,0.713385,0,NAVIGATE
119.500,r03,0.888144,1.245256,0.440924,0,NAVIGATE
119.500,r04,1.642019,0.854253,0.935010,1,NAVIGATE
119.500,r05,1.331591,1.683268,0.207944,0,EXPLORE
119.500,r06,1.831401,0.247166,0.820099,1,WAIT_PEERS
120.000,r00,1.809211,0.219809,0.347029,1,WAIT_PEERS
120.000,r01,0.939410,1.404271,0.571963,0,NAVIGATE
120.000,r02,0.686577,1.620206,0.712969,0,NAVIGATE
120.000,r03,0.911577,1.277673,0.440508,0,NAVIGATE
120.000,r04,1.653970,0.816080,0.934594,1,NAVIGATE
120.000,r05,1.307329,1.651466,0.207528,0,EXPLORE
120.000,r06,1.831401,0.247166,0.820059,1,WAIT_PEERS
120.500,r00,1.809211,0.219809,0.346989,1,WAIT_PEERS
120.500,r01,0.904143,1.423145,0.571547,0,NAVIGATE
120.500,r02,0.669223,1.656245,0.712553,0,NAVIGATE
120.500,r03,0.935010,1.310091,0.440092,0,NAVIGATE
120.500,r04,1.665921,0.777907,0.934178,1,NAVIGATE
120.500,r05,1.283067,1.619664,0.207112,0,EXPLORE
120.500,r06,1.831401,0.247166,0.820019,1,WAIT_PEERS
121.000,r00,1.809211,0.219809,0.346949,1,WAIT_PEERS
121.000,r01,0.868876,1.442020,0.571131,0,NAVIGATE
121.000,r02,0.651869,1.692285,0.712137,0,NAVIGATE
121.000,r03,0.958443,1.342508,0.439676,0,NAVIGATE
121.000,r04,1.677872,0.739734,0.933762,1,NAVIGATE
121.000,r05,1.258805,1.587862,0.206696,0,EXPLORE
121.000,r06,1.831401,0.247166,0.819979,1,WAIT_PEERS
121.500,r00,1.809211,0.219809,0.346909,1,WAIT_PEERS
121.500,r01,0.833609,1.460895,0.570715,0,NAVIGATE
121.500,r02,0.634515,1.728324,0.711721,0,NAVIGATE
121.500,r03,0.981876,1.374926,0.439260,0,NAVIGATE
121.500,r04,1.689823,0.701561,0.933346,1,NAVIGATE
121.500,r05,1.234543,1.556060,0.206280,0,EXPLORE
121.500,r06,1.831401,0.247166,0.819939,1,WAIT_PEERS
122.000,r00,1.809211,0.219809,0.346869,1,WAIT_PEERS
122.000,r01,0.798342,1.479769,0.570299,0,NAVIGATE
122.000,r02,0.617160,1.764363,0.711305,0,NAVIGATE
122.000,r03,0.981876,1.374926,0.439220,0,EXECUTE
122.000,r04,1.701774,0.663388,0.932930,1,NAVIGATE
122.000,r05,1.210281,1.524258,0.205864,0,EXPLORE
122.000,r06,1.831401,0.247166,0.819899,1,WAIT_PEERS
122.500,r00,1.809211,0.219809,0.346829,1,WAIT_PEERS
122.500,r01,0.763076,1.498644,0.569883,0,NAVIGATE
122.500,r02,0.613690,1.771571,0.711189,0,EXECUTE
122.500,r03,0.981876,1.374926,0.439180,0,EXECUTE
122.500,r04,1.713725,0.625215,0.932514,1,NAVIGATE
122.500,r05,1.186020,1.492456,0.205448,0,EXPLORE
122.500,r06,1.831401,0.247166,0.819859,1,WAIT_PEERS
123.000,r00,1.809211,0.219809,0.346789,1,WAIT_PEERS
123.000,r01,0.727809,1.517519,0.569467,0,NAVIGATE
123.000,r02,0.613690,1.771571,0.711149,0,EXECUTE
123.000,r03,0.981876,1.374926,0.439140,0,EXECUTE
123.000,r04,1.725676,0.587042,0.932098,1,NAVIGATE
123.000,r05,1.161758,1.460654,0.205032,0,EXPLORE
123.000,r06,1.831401,0.247166,0.819819,1,WAIT_PEERS
123.500,r00,1.809211,0.219809,0.346749,1,WAIT_PEERS
123.500,r01,0.692542,1.536393,0.569051,0,NAVIGATE
123.500,r02,0.613690,1.771571,0.711109,0,EXECUTE
123.500,r03,0.981876,1.374926,0.439100,0,EXECUTE
123.500,r04,1.737627,0.548869,0.931682,1,NAVIGATE
123.500,r05,1.137496,1.428852,0.204616,0,EXPLORE
123.500,r06,1.831401,0.247166,0.819779,1,WAIT_PEERS
124.000,r00,1.809211,0.219809,0.346709,1,WAIT_PEERS
124.000,r01,0.657275,1.555268,0.568635,0,NAVIGATE
124.000,r02,0.613690,1.771571,0.711069,0,EXECUTE
124.000,r03,0.981876,1.374926,0.439060,0,EXPLORE
124.000,r04,1.749578,0.510696,0.931266,1,NAVIGATE
124.000,r05,1.113234,1.397051,0.204200,0,EXPLORE
124.000,r06,1.831401,0.247166,0.819739,1,WAIT_PEERS
124.500,r00,1.809211,0.219809,0.346669,1,WAIT_PEERS
124.500,r01,0.622008,1.574143,0.568219,0,NAVIGATE
124.500,r02,0.613690,1.771571,0.711029,0,EXPLORE
124.500,r03,0.981876,1.374926,0.439020,0,EXPLORE
124.500,r04,1.761529,0.472523,0.930850,1,NAVIGATE
124.500,r05,1.088972,1.365249,0.203784,0,EXPLORE
124.500,r06,1.831401,0.247166,0.819699,1,WAIT_PEERS
125.000,r00,1.809211,0.219809,0.346629,1,WAIT_PEERS
125.000,r01,0.586742,1.593017,0.567803,0,NAVIGATE
125.000,r02,0.613690,1.771571,0.710989,0,EXPLORE
125.000,r03,0.965884,1.375439,0.438830,0,EXPLORE
125.000,r04,1.773480,0.434350,0.930434,1,NAVIGATE
125.000,r05,1.064711,1.333447,0.203368,0,EXPLORE
125.000,r06,1.831401,0.247166,0.819659,1,WAIT_PEERS
125.500,r00,1.809211,0.219809,0.346589,1,WAIT_PEERS
125.500,r01,0.551475,1.611892,0.567387,0,NAVIGATE
125.500,r02,0.613548,1.763572,0.710874,0,EXPLORE
125.500,r03,0.925904,1.376721,0.438414,0,EXPLORE
125.500,r04,1.785430,0.396177,0.930018,1,NAVIGATE
125.500,r05,1.040449,1.301645,0.202952,0,EXPLORE
125.500,r06,1.831401,0.247166,0.819619,1,WAIT_PEERS
126.000,r00,1.809211,0.219809,0.346549,1,WAIT_PEERS
126.000,r01,0.516208,1.630767,0.566971,0,NAVIGATE
126.000,r02,0.612838,1.723579,0.710458,0,EXPLORE
126.000,r03,0.885925,1.378003,0.437998,0,EXPLORE
126.000,r04,1.797381,0.358004,0.929602,1,NAVIGATE
126.000,r05,1.016187,1.269843,0.202536,0,EXPLORE
126.000,r06,1.831401,0.247166,0.819579,1,WAIT_PEERS
126.500,r00,1.809211,0.219809,0.346509,1,WAIT_PEERS
126.500,r01,0.480941,1.649641,0.566555,0,NAVIGATE
126.500,r02,0.612128,1.683585,0.710042,0,EXPLORE
126.500,r03,0.845945,1.379285,0.437582,0,EXPLORE
126.500,r04,1.809332,0.319831,0.929186,1,NAVIGATE
126.500,r05,0.991925,1.238041,0.202120,0,EXPLORE
126.500,r06,1.831401,0.247166,0.819539,1,WAIT_PEERS
127.000,r00,1.809211,0.219809,0.346469,1,WAIT_PEERS
127.000,r01,0.445674,1.668516,0.566139,0,NAVIGATE
127.000,r02,0.611419,1.643591,0.709626,0,EXPLORE
127.000,r03,0.805966,1.380567,0.437166,0,EXPLORE
127.000,r04,1.821283,0.281658,0.928770,1,NAVIGATE
127.000,r05,0.967663,1.206239,0.201704,0,EXPLORE
127.000,r06,1.831401,0.247166,0.819499,1,WAIT_PEERS
127.500,r00,1.809211,0.219809,0.346429,1,EXECUTE
127.500,r01,0.410408,1.687391,0.565723,0,NAVIGATE
127.500,r02,0.611419,1.643591,0.709586,0,NAVIGATE
127.500,r03,0.765987,1.381849,0.436750,0,EXPLORE
127.500,r04,1.830844,0.251120,0.928429,1,EXECUTE
127.500,r05,0.967663,1.206239,0.201664,0,NAVIGATE
127.500,r06,1.831401,0.247166,0.819459,1,EXECUTE
128.000,r00,1.809211,0.219809,0.346389,1,EXECUTE
128.000,r01,0.375141,1.706265,0.565307,0,NAVIGATE
128.000,r02,0.611419,1.643591,0.709546,0,NAVIGATE
128.000,r03,0.726007,1.383132,0.436334,0,EXPLORE
128.000,r04,1.830844,0.251120,0.928389,1,EXECUTE
128.000,r05,0.967663,1.206239,0.201624,0,NAVIGATE
128.000,r06,1.831401,0.247166,0.819419,1,EXECUTE
128.500,r00,1.809211,0.219809,0.346349,1,EXECUTE
128.500,r01,0.339874,1.725140,0.564891,0,NAVIGATE
128.500,r02,0.621065,1.630826,0.709356,0,NAVIGATE
128.500,r03,0.686028,1.384414,0.435918,0,EXPLORE
128.500,r04,1.830844,0.251120,0.928349,1,EXECUTE
128.500,r05,0.962172,1.191211,0.201434,0,NAVIGATE
128.500,r06,1.831401,0.247166,0.819379,1,EXECUTE
129.000,r00,1.809211,0.219809,0.346309,1,EXECUTE
129.000,r01,0.304607,1.744015,0.564475,0,NAVIGATE
129.000,r02,0.645180,1.598913,0.708940,0,NAVIGATE
129.000,r03,0.646048,1.385696,0.435502,0,EXPLORE
129.000,r04,1.830844,0.251120,0.928309,1,EXECUTE
129.000,r05,0.948444,1.153640,0.201018,0,NAVIGATE
129.000,r06,1.831401,0.247166,0.819339,1,EXECUTE
129.500,r00,1.809211,0.219809,0.346269,1,EXECUTE
129.500,r01,0.269340,1.762889,0.564059,0,NAVIGATE
129.500,r02,0.669295,1.566999,0.708524,0,NAVIGATE
129.500,r03,0.646048,1.385696,0.435462,0,NAVIGATE
129.500,r04,1.830844,0.251120,0.928269,1,EXECUTE
129.500,r05,0.934717,1.116069,0.200602,0,NAVIGATE
129.500,r06,1.831401,0.247166,0.819299,1,EXECUTE
130.000,r00,1.809211,0.219809,0.346229,1,EXECUTE
130.000,r01,0.234074,1.781764,0.563643,0,NAVIGATE
130.000,r02,0.693410,1.535086,0.708108,0,NAVIGATE
130.000,r03,0.646048,1.385696,0.435422,0,NAVIGATE
130.000,r04,1.830844,0.251120,0.928229,1,EXECUTE
130.000,r05,0.920989,1.078499,0.200186,0,NAVIGATE
130.000,r06,1.831401,0.247166,0.819259,1,EXECUTE
130.500,r00,1.809211,0.219809,0.346189,1,EXECUTE
130.500,r01,0.227020,1.785539,0.563528,0,EXECUTE
130.500,r02,0.717525,1.503173,0.707692,0,NAVIGATE
130.500,r03,0.650625,1.370364,0.435231,0,NAVIGATE
130.500,r04,1.830844,0.251120,0.928189,1,EXECUTE
130.500,r05,0.907261,1.040928,0.199770,0,NAVIGATE
130.500,r06,1.831401,0.247166,0.819219,1,EXECUTE
131.000,r00,1.809211,0.219809,0.346149,1,EXECUTE
131.000,r01,0.227020,1.785539,0.563488,0,EXECUTE
131.000,r02,0.741640,1.471259,0.707276,0,NAVIGATE
131.000,r03,0.662067,1.332036,0.434815,0,NAVIGATE
131.000,r04,1.830844,0.251120,0.928149,1,EXECUTE
131.000,r05,0.893534,1.003358,0.199354,0,NAVIGATE
131.000,r06,1.831401,0.247166,0.819179,1,EXECUTE
131.500,r00,1.809211,0.219809,0.346109,1,EXECUTE
131.500,r01,0.227020,1.785539,0.563448,0,EXECUTE
131.500,r02,0.765755,1.439346,0.706860,0,NAVIGATE
131.500,r03,0.673509,1.293707,0.434399,0,NAVIGATE
131.500,r04,1.830844,0.251120,0.928109,1,EXECUTE
131.500,r05,0.879806,0.965787,0.198938,0,NAVIGATE
131.500,r06,1.831401,0.247166,0.819139,1,EXECUTE
132.000,r00,1.809211,0.219809,0.346069,1,EXECUTE
132.000,r01,0.227020,1.785539,0.563408,0,EXECUTE
132.000,r02,0.789870,1.407432,0.706444,0,NAVIGATE
132.000,r03,0.684950,1.255378,0.433983,0,NAVIGATE
132.000,r04,1.830844,0.251120,0.928069,1,EXECUTE
132.000,r05,0.866078,0.928216,0.198522,0,NAVIGATE
132.000,r06,1.831401,0.247166,0.819099,1,EXECUTE
132.500,r00,1.809211,0.219809,0.346029,1,EXECUTE
132.500,r01,0.227020,1.785539,0.563368,0,EXPLORE
132.500,r02,0.813985,1.375519,0.706028,0,NAVIGATE
132.500,r03,0.696392,1.217050,0.433567,0,NAVIGATE
132.500,r04,1.830844,0.251120,0.928029,1,EXECUTE
132.500,r05,0.852351,0.890646,0.198106,0,NAVIGATE
132.500,r06,1.831401,0.247166,0.819059,1,EXECUTE
133.000,r00,1.809211,0.219809,0.345989,1,EXECUTE
133.000,r01,0.227020,1.785539,0.563328,0,EXPLORE
133.000,r02,0.838101,1.343606,0.705612,0,NAVIGATE
133.000,r03,0.707834,1.178721,0.433151,0,NAVIGATE
133.000,r04,1.830844,0.251120,0.927989,1,EXECUTE
133.000,r05,0.838623,0.853075,0.197690,0,NAVIGATE
133.000,r06,1.831401,0.247166,0.819019,1,EXECUTE
133.500,r00,1.809211,0.219809,0.345949,1,EXECUTE
133.500,r01,0.234177,1.781965,0.563213,0,EXPLORE
